0	132453	10000
1	132454	4.179115407911548
2	122118	3.6590497098645005
3	122126	3.8943910830519304
4	122137	4.338918681361174
5	122140	4.203867887468551
6	132475	3.9841590416844914
7	132477	3.2329842006341134
8	132479	4.4342659360194725
9	132481	3.45266425633177
10	122156	3.9141576870310453
11	132482	3.4080354482665816
12	122158	3.782977586464295
13	122160	4.041002586210794
14	132500	3.7427261548121855
15	132505	4.236788490522374
16	122166	4.851126056608273
17	122168	2.431851209158362
18	132513	3.254044644174581
19	122188	2.2365650642631962
20	122197	1.9137622303166892
21	132531	3.527215557556344
22	132533	3.459594752726945
23	132534	4.314406992941183
24	132542	3.7955716685770327
25	122245	0.45130818589575816
26	122265	2.5459943458681753
27	132597	3.4347099272399815
28	132602	3.676022448728955
29	132614	3.639359316788899
30	132623	4.110633023714898
31	132789	3.4937449562059446
32	132862	3.7376810862548395
33	132863	3.4316658695698607
34	132885	3.4510900416909966
35	132923	3.172552559042846
36	122902	0.10866180110955587
37	132986	3.8521217603229965
38	133035	2.610060878599485
39	133115	3.9100847657161197
40	133238	3.4239230219399266
41	123719	3.717388415415757
42	133447	3.7649003470495117
43	123751	3.8329663114854235
44	143027	3.334602224376627
45	124227	3.234701747698724
46	143103	3.578851234945075
47	133867	0.011213516033196586
48	143219	3.4245855118273263
49	143243	3.3079753792362716
50	143353	3.440049164646546
51	143852	3.0179262654947565
52	143901	3.4931727303236357
53	144475	3.557612401996529
54	144569	3.4475567974919024
55	144783	3.4647961271283374
56	145204	3.308998683069854
57	145260	3.7007525789110467
58	135589	3.299124254691117
59	145590	3.3039220632951256
60	145608	3.4608173885532607
61	127367	3.247949054815159
62	145649	3.3413853231669806
63	135705	3.1205212917433633
64	138489	3.585447843102551
65	149979	0.21821528753527805
66	151663	3.4387313555841614
67	153978	3.449231170988149
68	171150	2.8442370615599324
69	174746	2.6928875508641914
70	175772	3.6518079489689566
71	156866	2.9925182675111346
72	165990	1.9704691781315593
73	193795	3.205120224607773
74	163576	0.6007518097158628
75	212871	2.7154602879515113
76	181798	2.9796928803846576
77	218232	2.5634461345828634
