tabnak-178108	fardanews-155106	46.164
tabnak-178108	khabaronline-162916	36.1035
tabnak-178108	khabaronline-162929	33.6676
tabnak-178108	tabnak-177436	-nan
tabnak-178108	khabaronline-162959	40.1092
tabnak-178108	tabnak-177460	-nan
tabnak-178108	fardanews-155142	41.6875
tabnak-178108	tabnak-177524	46.2236
tabnak-178108	khabaronline-163052	40.686
tabnak-178108	khabaronline-163060	32.4825
tabnak-178108	fardanews-155177	41.4679
tabnak-178108	tabnak-177588	-nan
tabnak-178108	tabnak-177586	55.1279
tabnak-178108	fardanews-155186	32.3945
tabnak-178108	tabnak-177629	-nan
tabnak-178108	khabaronline-163088	36.4449
tabnak-178108	tabnak-177677	-nan
tabnak-178108	tabnak-177685	46.7562
tabnak-178108	khabaronline-163115	49.9873
tabnak-178108	khabaronline-163113	42.301
tabnak-178108	khabaronline-163123	27.2514
tabnak-178108	khabaronline-163158	48.1287
tabnak-178108	fardanews-155267	48.943
tabnak-178108	tabnak-177862	-nan
tabnak-178108	khabaronline-163251	-nan
tabnak-178108	khabaronline-163349	42.1354
tabnak-178108	fardanews-155408	39.8258
tabnak-178197	khabaronline-162897	0
tabnak-178197	fardanews-155106	0
tabnak-178197	khabaronline-162916	0
tabnak-178197	khabaronline-162929	0
tabnak-178197	tabnak-177436	0
tabnak-178197	khabaronline-162959	0
tabnak-178197	tabnak-177460	0
tabnak-178197	fardanews-155142	0
tabnak-178197	tabnak-177524	0
tabnak-178197	khabaronline-163052	0
tabnak-178197	khabaronline-163060	0
tabnak-178197	fardanews-155177	0
tabnak-178197	tabnak-177588	0
tabnak-178197	tabnak-177586	0
tabnak-178197	fardanews-155186	0
tabnak-178197	tabnak-177629	0
tabnak-178197	khabaronline-163088	0
tabnak-178197	tabnak-177677	0
tabnak-178197	tabnak-177685	0
tabnak-178197	khabaronline-163115	0
tabnak-178197	khabaronline-163113	0
tabnak-178197	khabaronline-163123	0
tabnak-178197	khabaronline-163158	0
tabnak-178197	fardanews-155267	0
tabnak-178197	tabnak-177862	0
tabnak-178197	khabaronline-163251	0
tabnak-178197	khabaronline-163349	0
tabnak-178197	fardanews-155408	0
tabnak-178197	tabnak-178108	0
khabaronline-163484	khabaronline-162897	46.5973
khabaronline-163484	fardanews-155106	47.3169
khabaronline-163484	khabaronline-162916	44.2745
khabaronline-163484	khabaronline-162929	35.395
khabaronline-163484	tabnak-177436	-nan
khabaronline-163484	khabaronline-162959	44.7807
khabaronline-163484	tabnak-177460	-nan
khabaronline-163484	fardanews-155142	44.8204
khabaronline-163484	tabnak-177524	49.0422
khabaronline-163484	khabaronline-163052	42.8478
khabaronline-163484	khabaronline-163060	41.5096
khabaronline-163484	fardanews-155177	46.964
khabaronline-163484	tabnak-177588	-nan
khabaronline-163484	tabnak-177586	50.9779
khabaronline-163484	fardanews-155186	38.1067
khabaronline-163484	tabnak-177629	-nan
khabaronline-163484	khabaronline-163088	40.1201
khabaronline-163484	tabnak-177677	-nan
khabaronline-163484	tabnak-177685	42.8591
khabaronline-163484	khabaronline-163115	54.9503
khabaronline-163484	khabaronline-163113	45.0692
khabaronline-163484	khabaronline-163123	37.0253
