0	162897	10000
1	155106	3.4413845837373973
2	162916	3.1406976173942907
3	162929	3.0408604241045425
4	177436	1.0308544356924925
5	162959	3.0060192310091676
6	177460	0.595911310141377
7	155142	0.11616108672809351
8	177524	2.4887825351762256
9	163052	2.3060582005919197
10	163060	3.8629161314980767
11	155177	0.7915478400752685
12	177588	3.2104494466024383
13	177586	0.6821032633359229
14	155186	0.6328555332647301
15	177629	2.6828371541772804
16	163088	3.038457747151672
17	177677	2.790768685940684
18	177685	3.2254884578361387
19	163115	0.7432831914826714
20	163113	3.051885728277107
21	163123	2.3205941363401497
22	163158	3.0759778558939246
23	155267	0.3970130172798474
24	177862	3.908507072033933
25	163251	4.064483707869659
26	163349	4.187439346443819
27	155408	3.777753278133256
28	178108	3.254651123662144
29	178197	4.10364205342844
30	163484	4.063029329830617
31	163492	3.163856853593901
32	155531	3.7072909557530362
33	178375	0.07919138454033456
34	178407	0.0
35	178455	3.24570732423887
36	155579	3.0450000780779938
37	163619	1.3621495914870805
38	178479	0.15545260114288972
39	163663	0.781735097491788
40	163730	3.344847212732184
41	163803	3.3595347676149423
42	178682	0.8635938932062974
43	178690	0.2819763531099927
44	155676	0.07539726013619978
45	178708	0.01644985188385017
46	178947	4.118234177958351
47	164019	3.4998739709630082
48	164094	3.7528321505173765
49	155952	3.694373687526252
50	179588	3.5972224437974556
51	164533	1.195293572685738
52	164752	3.756335920592486
53	156392	3.7978310675277216
54	156441	4.1230801029953215
55	180242	0.0
56	181757	2.052558472026912
57	157294	0.31520026683918284
58	181772	0.3516999383707749
59	166277	0.3696066646902509
60	181845	3.6387148665745364
61	157317	0.40139729745292296
62	181884	0.08079599941132172
63	166355	0.14273317440304117
64	166447	2.9369863664493323
65	181979	0.8273140583813499
66	167556	3.283153285960949
67	167838	0.5628009500460583
68	158302	0.5131152085482825
69	168049	3.545139069714031
70	168050	0.07532497327154826
71	168101	3.091750430910614
72	168805	3.4493275869756936
73	184908	1.022712011232401
74	160655	3.2259509371746717
75	188456	0.0
76	171570	1.9671263537072623
77	188521	0.7161697414280414
78	188575	0.22922406315462274
79	188618	2.1396459279428575
80	191437	3.152644932562574
81	191592	3.3997018077759686
82	162314	0.4662127795747372
83	174206	2.76092426945297
84	162342	3.194170889587161
85	191638	0.0
86	162400	2.5318277462742302
87	174433	3.9589522382922806
88	191927	3.4141363944976817
89	174446	2.2395062480090107
90	162514	3.2209605848622473
91	162515	3.336456631771407
92	191934	0.4122494128640398
93	191959	0.6814783046205256
94	191964	0.0
95	174465	2.5322764351077156
96	175108	3.550461820879117
97	163005	0.2576766539265201
98	192814	0.0
99	163057	0.9244110141201005
100	192888	0.0
101	163088	3.1757635790411944
102	192969	0.03832320200037109
