theta,true-positive,false-alarm,miss-detection,true-negative,p-miss,p-fa,,cost,0.013445673
0.475,37,14,6,47,0.139534884,0.229508197,,0.025282501,
0.476,37,14,6,47,0.139534884,0.229508197,,0.025282501,
0.477,37,14,6,47,0.139534884,0.229508197,,0.025282501,
0.478,37,14,6,47,0.139534884,0.229508197,,0.025282501,
0.479,37,13,6,48,0.139534884,0.213114754,,0.023675944,
0.48,37,13,6,48,0.139534884,0.213114754,,0.023675944,
0.481,36,13,7,48,0.162790698,0.213114754,,0.02414106,
0.482,36,13,7,48,0.162790698,0.213114754,,0.02414106,
0.483,36,13,7,48,0.162790698,0.213114754,,0.02414106,
0.484,36,13,7,48,0.162790698,0.213114754,,0.02414106,
0.485,36,13,7,48,0.162790698,0.213114754,,0.02414106,
0.486,36,13,7,48,0.162790698,0.213114754,,0.02414106,
0.487,36,13,7,48,0.162790698,0.213114754,,0.02414106,
0.488,36,13,7,48,0.162790698,0.213114754,,0.02414106,
0.489,36,13,7,48,0.162790698,0.213114754,,0.02414106,
0.49,36,13,7,48,0.162790698,0.213114754,,0.02414106,
0.491,36,13,7,48,0.162790698,0.213114754,,0.02414106,
0.492,36,12,7,49,0.162790698,0.196721311,,0.022534502,
0.493,36,12,7,49,0.162790698,0.196721311,,0.022534502,
0.494,36,11,7,50,0.162790698,0.180327869,,0.020927945,
0.495,36,11,7,50,0.162790698,0.180327869,,0.020927945,
0.496,36,11,7,50,0.162790698,0.180327869,,0.020927945,
0.497,36,11,7,50,0.162790698,0.180327869,,0.020927945,
0.498,36,11,7,50,0.162790698,0.180327869,,0.020927945,
0.499,36,11,7,50,0.162790698,0.180327869,,0.020927945,
0.5,36,11,7,50,0.162790698,0.180327869,,0.020927945,
0.501,36,11,7,50,0.162790698,0.180327869,,0.020927945,
0.502,36,11,7,50,0.162790698,0.180327869,,0.020927945,
0.503,36,11,7,50,0.162790698,0.180327869,,0.020927945,
0.504,36,11,7,50,0.162790698,0.180327869,,0.020927945,
0.505,36,11,7,50,0.162790698,0.180327869,,0.020927945,
0.506,35,11,8,50,0.186046512,0.180327869,,0.021393061,
0.507,35,11,8,50,0.186046512,0.180327869,,0.021393061,
0.508,35,11,8,50,0.186046512,0.180327869,,0.021393061,
0.509,35,11,8,50,0.186046512,0.180327869,,0.021393061,
0.51,35,11,8,50,0.186046512,0.180327869,,0.021393061,
0.511,35,11,8,50,0.186046512,0.180327869,,0.021393061,
0.512,35,11,8,50,0.186046512,0.180327869,,0.021393061,
0.513,35,11,8,50,0.186046512,0.180327869,,0.021393061,
0.514,35,11,8,50,0.186046512,0.180327869,,0.021393061,
0.515,35,11,8,50,0.186046512,0.180327869,,0.021393061,
0.516,35,11,8,50,0.186046512,0.180327869,,0.021393061,
0.517,35,11,8,50,0.186046512,0.180327869,,0.021393061,
0.518,35,11,8,50,0.186046512,0.180327869,,0.021393061,
0.519,35,11,8,50,0.186046512,0.180327869,,0.021393061,
0.52,35,11,8,50,0.186046512,0.180327869,,0.021393061,
0.521,35,11,8,50,0.186046512,0.180327869,,0.021393061,
0.522,35,11,8,50,0.186046512,0.180327869,,0.021393061,
0.523,35,11,8,50,0.186046512,0.180327869,,0.021393061,
0.524,35,11,8,50,0.186046512,0.180327869,,0.021393061,
0.525,35,11,8,50,0.186046512,0.180327869,,0.021393061,
0.526,35,11,8,50,0.186046512,0.180327869,,0.021393061,
0.527,35,11,8,50,0.186046512,0.180327869,,0.021393061,
0.528,35,10,8,51,0.186046512,0.163934426,,0.019786504,
0.529,35,10,8,51,0.186046512,0.163934426,,0.019786504,
0.53,35,10,8,51,0.186046512,0.163934426,,0.019786504,
0.531,35,10,8,51,0.186046512,0.163934426,,0.019786504,
0.532,35,10,8,51,0.186046512,0.163934426,,0.019786504,
0.533,35,10,8,51,0.186046512,0.163934426,,0.019786504,
0.534,34,10,9,51,0.209302326,0.163934426,,0.02025162,
0.535,34,10,9,51,0.209302326,0.163934426,,0.02025162,
0.536,34,10,9,51,0.209302326,0.163934426,,0.02025162,
0.537,34,10,9,51,0.209302326,0.163934426,,0.02025162,
0.538,34,10,9,51,0.209302326,0.163934426,,0.02025162,
0.539,34,10,9,51,0.209302326,0.163934426,,0.02025162,
0.54,34,10,9,51,0.209302326,0.163934426,,0.02025162,
0.541,34,10,9,51,0.209302326,0.163934426,,0.02025162,
0.542,34,10,9,51,0.209302326,0.163934426,,0.02025162,
0.543,34,10,9,51,0.209302326,0.163934426,,0.02025162,
0.544,34,10,9,51,0.209302326,0.163934426,,0.02025162,
0.545,34,10,9,51,0.209302326,0.163934426,,0.02025162,
0.546,34,10,9,51,0.209302326,0.163934426,,0.02025162,
0.547,33,10,10,51,0.23255814,0.163934426,,0.020716737,
0.548,33,10,10,51,0.23255814,0.163934426,,0.020716737,
0.549,32,10,11,51,0.255813953,0.163934426,,0.021181853,
0.55,31,9,12,52,0.279069767,0.147540984,,0.020040412,
0.551,31,9,12,52,0.279069767,0.147540984,,0.020040412,
0.552,31,9,12,52,0.279069767,0.147540984,,0.020040412,
0.553,30,9,13,52,0.302325581,0.147540984,,0.020505528,
0.554,30,9,13,52,0.302325581,0.147540984,,0.020505528,
0.555,30,9,13,52,0.302325581,0.147540984,,0.020505528,
0.556,30,9,13,52,0.302325581,0.147540984,,0.020505528,
0.557,30,9,13,52,0.302325581,0.147540984,,0.020505528,
0.558,30,9,13,52,0.302325581,0.147540984,,0.020505528,
0.559,29,9,14,52,0.325581395,0.147540984,,0.020970644,
0.56,29,8,14,53,0.325581395,0.131147541,,0.019364087,
0.561,29,8,14,53,0.325581395,0.131147541,,0.019364087,
0.562,29,8,14,53,0.325581395,0.131147541,,0.019364087,
0.563,29,8,14,53,0.325581395,0.131147541,,0.019364087,
0.564,29,8,14,53,0.325581395,0.131147541,,0.019364087,
0.565,29,7,14,54,0.325581395,0.114754098,,0.01775753,
0.566,29,7,14,54,0.325581395,0.114754098,,0.01775753,
0.567,29,7,14,54,0.325581395,0.114754098,,0.01775753,
0.568,29,7,14,54,0.325581395,0.114754098,,0.01775753,
0.569,29,7,14,54,0.325581395,0.114754098,,0.01775753,
0.57,29,7,14,54,0.325581395,0.114754098,,0.01775753,
0.571,29,7,14,54,0.325581395,0.114754098,,0.01775753,
0.572,28,7,15,54,0.348837209,0.114754098,,0.018222646,
0.573,28,7,15,54,0.348837209,0.114754098,,0.018222646,
0.574,28,7,15,54,0.348837209,0.114754098,,0.018222646,
0.575,28,7,15,54,0.348837209,0.114754098,,0.018222646,
0.576,28,7,15,54,0.348837209,0.114754098,,0.018222646,
0.577,28,7,15,54,0.348837209,0.114754098,,0.018222646,
0.578,28,7,15,54,0.348837209,0.114754098,,0.018222646,
0.579,28,7,15,54,0.348837209,0.114754098,,0.018222646,
0.58,28,7,15,54,0.348837209,0.114754098,,0.018222646,
0.581,28,7,15,54,0.348837209,0.114754098,,0.018222646,
0.582,28,7,15,54,0.348837209,0.114754098,,0.018222646,
0.583,28,7,15,54,0.348837209,0.114754098,,0.018222646,
0.584,28,7,15,54,0.348837209,0.114754098,,0.018222646,
0.585,28,7,15,54,0.348837209,0.114754098,,0.018222646,
0.586,28,7,15,54,0.348837209,0.114754098,,0.018222646,
0.587,28,7,15,54,0.348837209,0.114754098,,0.018222646,
0.588,28,7,15,54,0.348837209,0.114754098,,0.018222646,
0.589,28,7,15,54,0.348837209,0.114754098,,0.018222646,
0.59,28,6,15,55,0.348837209,0.098360656,,0.016616088,
0.591,28,6,15,55,0.348837209,0.098360656,,0.016616088,
0.592,28,6,15,55,0.348837209,0.098360656,,0.016616088,
0.593,27,6,16,55,0.372093023,0.098360656,,0.017081205,
0.594,27,6,16,55,0.372093023,0.098360656,,0.017081205,
0.595,26,6,17,55,0.395348837,0.098360656,,0.017546321,
0.596,25,6,18,55,0.418604651,0.098360656,,0.018011437,
0.597,25,6,18,55,0.418604651,0.098360656,,0.018011437,
0.598,25,6,18,55,0.418604651,0.098360656,,0.018011437,
0.599,25,6,18,55,0.418604651,0.098360656,,0.018011437,
0.6,25,6,18,55,0.418604651,0.098360656,,0.018011437,
0.601,25,6,18,55,0.418604651,0.098360656,,0.018011437,
0.602,24,6,19,55,0.441860465,0.098360656,,0.018476554,
0.603,24,6,19,55,0.441860465,0.098360656,,0.018476554,
0.604,24,6,19,55,0.441860465,0.098360656,,0.018476554,
0.605,24,6,19,55,0.441860465,0.098360656,,0.018476554,
0.606,24,5,19,56,0.441860465,0.081967213,,0.016869996,
0.607,24,4,19,57,0.441860465,0.06557377,,0.015263439,
0.608,24,4,19,57,0.441860465,0.06557377,,0.015263439,
0.609,24,4,19,57,0.441860465,0.06557377,,0.015263439,
0.61,24,4,19,57,0.441860465,0.06557377,,0.015263439,
0.611,24,4,19,57,0.441860465,0.06557377,,0.015263439,
0.612,24,4,19,57,0.441860465,0.06557377,,0.015263439,
0.613,24,4,19,57,0.441860465,0.06557377,,0.015263439,
0.614,24,4,19,57,0.441860465,0.06557377,,0.015263439,
0.615,24,4,19,57,0.441860465,0.06557377,,0.015263439,
0.616,24,4,19,57,0.441860465,0.06557377,,0.015263439,
0.617,24,4,19,57,0.441860465,0.06557377,,0.015263439,
0.618,24,4,19,57,0.441860465,0.06557377,,0.015263439,
0.619,24,4,19,57,0.441860465,0.06557377,,0.015263439,
0.62,23,4,20,57,0.465116279,0.06557377,,0.015728555,
0.621,23,4,20,57,0.465116279,0.06557377,,0.015728555,
0.622,23,4,20,57,0.465116279,0.06557377,,0.015728555,
0.623,23,4,20,57,0.465116279,0.06557377,,0.015728555,
0.624,23,4,20,57,0.465116279,0.06557377,,0.015728555,
0.625,23,4,20,57,0.465116279,0.06557377,,0.015728555,
0.626,23,4,20,57,0.465116279,0.06557377,,0.015728555,
0.627,23,4,20,57,0.465116279,0.06557377,,0.015728555,
0.628,23,4,20,57,0.465116279,0.06557377,,0.015728555,
0.629,23,4,20,57,0.465116279,0.06557377,,0.015728555,
0.63,23,4,20,57,0.465116279,0.06557377,,0.015728555,
0.631,23,4,20,57,0.465116279,0.06557377,,0.015728555,
0.632,23,4,20,57,0.465116279,0.06557377,,0.015728555,
0.633,23,4,20,57,0.465116279,0.06557377,,0.015728555,
0.634,23,4,20,57,0.465116279,0.06557377,,0.015728555,
0.635,23,4,20,57,0.465116279,0.06557377,,0.015728555,
0.636,23,4,20,57,0.465116279,0.06557377,,0.015728555,
0.637,23,4,20,57,0.465116279,0.06557377,,0.015728555,
0.638,23,3,20,58,0.465116279,0.049180328,,0.014121998,
0.639,23,3,20,58,0.465116279,0.049180328,,0.014121998,
0.64,22,3,21,58,0.488372093,0.049180328,,0.014587114,
0.641,22,3,21,58,0.488372093,0.049180328,,0.014587114,
0.642,22,3,21,58,0.488372093,0.049180328,,0.014587114,
0.643,22,3,21,58,0.488372093,0.049180328,,0.014587114,
0.644,22,3,21,58,0.488372093,0.049180328,,0.014587114,
0.645,22,3,21,58,0.488372093,0.049180328,,0.014587114,
0.646,22,3,21,58,0.488372093,0.049180328,,0.014587114,
0.647,22,3,21,58,0.488372093,0.049180328,,0.014587114,
0.648,22,3,21,58,0.488372093,0.049180328,,0.014587114,
0.649,22,3,21,58,0.488372093,0.049180328,,0.014587114,
0.65,22,3,21,58,0.488372093,0.049180328,,0.014587114,
0.651,22,3,21,58,0.488372093,0.049180328,,0.014587114,
0.652,22,3,21,58,0.488372093,0.049180328,,0.014587114,
0.653,22,3,21,58,0.488372093,0.049180328,,0.014587114,
0.654,22,3,21,58,0.488372093,0.049180328,,0.014587114,
0.655,22,3,21,58,0.488372093,0.049180328,,0.014587114,
0.656,22,3,21,58,0.488372093,0.049180328,,0.014587114,
0.657,22,3,21,58,0.488372093,0.049180328,,0.014587114,
0.658,22,3,21,58,0.488372093,0.049180328,,0.014587114,
0.659,22,3,21,58,0.488372093,0.049180328,,0.014587114,
0.66,22,3,21,58,0.488372093,0.049180328,,0.014587114,
0.661,22,3,21,58,0.488372093,0.049180328,,0.014587114,
0.662,22,3,21,58,0.488372093,0.049180328,,0.014587114,
0.663,22,3,21,58,0.488372093,0.049180328,,0.014587114,
0.664,21,3,22,58,0.511627907,0.049180328,,0.01505223,
0.665,21,3,22,58,0.511627907,0.049180328,,0.01505223,
0.666,21,3,22,58,0.511627907,0.049180328,,0.01505223,
0.667,21,2,22,59,0.511627907,0.032786885,,0.013445673,
0.668,21,2,22,59,0.511627907,0.032786885,,0.013445673,
0.669,21,2,22,59,0.511627907,0.032786885,,0.013445673,
0.67,21,2,22,59,0.511627907,0.032786885,,0.013445673,
0.671,21,2,22,59,0.511627907,0.032786885,,0.013445673,
0.672,21,2,22,59,0.511627907,0.032786885,,0.013445673,
0.673,21,2,22,59,0.511627907,0.032786885,,0.013445673,
0.674,21,2,22,59,0.511627907,0.032786885,,0.013445673,
0.675,21,2,22,59,0.511627907,0.032786885,,0.013445673,
0.676,20,2,23,59,0.534883721,0.032786885,,0.013910789,
0.677,20,2,23,59,0.534883721,0.032786885,,0.013910789,
0.678,20,2,23,59,0.534883721,0.032786885,,0.013910789,
0.679,20,2,23,59,0.534883721,0.032786885,,0.013910789,
0.68,20,2,23,59,0.534883721,0.032786885,,0.013910789,
0.681,20,2,23,59,0.534883721,0.032786885,,0.013910789,
0.682,20,2,23,59,0.534883721,0.032786885,,0.013910789,
0.683,20,2,23,59,0.534883721,0.032786885,,0.013910789,
0.684,20,2,23,59,0.534883721,0.032786885,,0.013910789,
0.685,20,2,23,59,0.534883721,0.032786885,,0.013910789,
0.686,20,2,23,59,0.534883721,0.032786885,,0.013910789,
0.687,20,2,23,59,0.534883721,0.032786885,,0.013910789,
0.688,20,2,23,59,0.534883721,0.032786885,,0.013910789,
0.689,20,2,23,59,0.534883721,0.032786885,,0.013910789,
0.69,19,2,24,59,0.558139535,0.032786885,,0.014375905,
0.691,19,2,24,59,0.558139535,0.032786885,,0.014375905,
0.692,19,2,24,59,0.558139535,0.032786885,,0.014375905,
0.693,19,2,24,59,0.558139535,0.032786885,,0.014375905,
0.694,19,2,24,59,0.558139535,0.032786885,,0.014375905,
0.695,19,2,24,59,0.558139535,0.032786885,,0.014375905,
0.696,19,2,24,59,0.558139535,0.032786885,,0.014375905,
0.697,19,2,24,59,0.558139535,0.032786885,,0.014375905,
0.698,19,2,24,59,0.558139535,0.032786885,,0.014375905,
0.699,17,2,26,59,0.604651163,0.032786885,,0.015306138,
0.7,17,2,26,59,0.604651163,0.032786885,,0.015306138,
0.701,17,2,26,59,0.604651163,0.032786885,,0.015306138,
0.702,17,2,26,59,0.604651163,0.032786885,,0.015306138,
0.703,17,2,26,59,0.604651163,0.032786885,,0.015306138,
0.704,17,2,26,59,0.604651163,0.032786885,,0.015306138,
0.705,17,2,26,59,0.604651163,0.032786885,,0.015306138,
0.706,17,2,26,59,0.604651163,0.032786885,,0.015306138,
0.707,17,2,26,59,0.604651163,0.032786885,,0.015306138,
0.708,17,2,26,59,0.604651163,0.032786885,,0.015306138,
0.709,17,2,26,59,0.604651163,0.032786885,,0.015306138,
0.71,17,2,26,59,0.604651163,0.032786885,,0.015306138,
0.711,16,2,27,59,0.627906977,0.032786885,,0.015771254,
0.712,16,2,27,59,0.627906977,0.032786885,,0.015771254,
0.713,15,2,28,59,0.651162791,0.032786885,,0.016236371,
0.714,14,2,29,59,0.674418605,0.032786885,,0.016701487,
0.715,14,2,29,59,0.674418605,0.032786885,,0.016701487,
0.716,14,2,29,59,0.674418605,0.032786885,,0.016701487,
0.717,14,2,29,59,0.674418605,0.032786885,,0.016701487,
0.718,13,2,30,59,0.697674419,0.032786885,,0.017166603,
0.719,13,1,30,60,0.697674419,0.016393443,,0.015560046,
0.72,13,1,30,60,0.697674419,0.016393443,,0.015560046,
0.721,13,1,30,60,0.697674419,0.016393443,,0.015560046,
0.722,13,1,30,60,0.697674419,0.016393443,,0.015560046,
0.723,13,1,30,60,0.697674419,0.016393443,,0.015560046,
0.724,13,1,30,60,0.697674419,0.016393443,,0.015560046,
0.725,13,1,30,60,0.697674419,0.016393443,,0.015560046,
0.726,12,1,31,60,0.720930233,0.016393443,,0.016025162,
0.727,12,1,31,60,0.720930233,0.016393443,,0.016025162,
0.728,11,1,32,60,0.744186047,0.016393443,,0.016490278,
0.729,11,1,32,60,0.744186047,0.016393443,,0.016490278,
0.73,11,1,32,60,0.744186047,0.016393443,,0.016490278,
0.731,11,1,32,60,0.744186047,0.016393443,,0.016490278,
0.732,11,1,32,60,0.744186047,0.016393443,,0.016490278,
0.733,11,1,32,60,0.744186047,0.016393443,,0.016490278,
0.734,11,1,32,60,0.744186047,0.016393443,,0.016490278,
0.735,11,1,32,60,0.744186047,0.016393443,,0.016490278,
0.736,11,1,32,60,0.744186047,0.016393443,,0.016490278,
0.737,11,1,32,60,0.744186047,0.016393443,,0.016490278,
0.738,11,1,32,60,0.744186047,0.016393443,,0.016490278,
0.739,10,1,33,60,0.76744186,0.016393443,,0.016955395,
0.74,10,1,33,60,0.76744186,0.016393443,,0.016955395,
0.741,10,1,33,60,0.76744186,0.016393443,,0.016955395,
0.742,10,1,33,60,0.76744186,0.016393443,,0.016955395,
0.743,9,1,34,60,0.790697674,0.016393443,,0.017420511,
0.744,9,1,34,60,0.790697674,0.016393443,,0.017420511,
0.745,9,1,34,60,0.790697674,0.016393443,,0.017420511,
0.746,9,1,34,60,0.790697674,0.016393443,,0.017420511,
0.747,9,1,34,60,0.790697674,0.016393443,,0.017420511,
0.748,8,1,35,60,0.813953488,0.016393443,,0.017885627,
0.749,8,1,35,60,0.813953488,0.016393443,,0.017885627,
0.75,8,1,35,60,0.813953488,0.016393443,,0.017885627,
0.751,8,1,35,60,0.813953488,0.016393443,,0.017885627,
0.752,8,1,35,60,0.813953488,0.016393443,,0.017885627,
0.753,8,1,35,60,0.813953488,0.016393443,,0.017885627,
0.754,8,1,35,60,0.813953488,0.016393443,,0.017885627,
0.755,8,1,35,60,0.813953488,0.016393443,,0.017885627,
0.756,8,1,35,60,0.813953488,0.016393443,,0.017885627,
0.757,8,1,35,60,0.813953488,0.016393443,,0.017885627,
0.758,8,1,35,60,0.813953488,0.016393443,,0.017885627,
0.759,8,1,35,60,0.813953488,0.016393443,,0.017885627,
0.76,8,1,35,60,0.813953488,0.016393443,,0.017885627,
0.761,8,1,35,60,0.813953488,0.016393443,,0.017885627,
0.762,8,1,35,60,0.813953488,0.016393443,,0.017885627,
0.763,8,1,35,60,0.813953488,0.016393443,,0.017885627,
0.764,8,1,35,60,0.813953488,0.016393443,,0.017885627,
0.765,8,1,35,60,0.813953488,0.016393443,,0.017885627,
0.766,8,1,35,60,0.813953488,0.016393443,,0.017885627,
0.767,8,1,35,60,0.813953488,0.016393443,,0.017885627,
0.768,7,1,36,60,0.837209302,0.016393443,,0.018350743,
0.769,7,1,36,60,0.837209302,0.016393443,,0.018350743,
0.77,7,1,36,60,0.837209302,0.016393443,,0.018350743,
0.771,7,1,36,60,0.837209302,0.016393443,,0.018350743,
0.772,7,1,36,60,0.837209302,0.016393443,,0.018350743,
0.773,7,1,36,60,0.837209302,0.016393443,,0.018350743,
0.774,6,1,37,60,0.860465116,0.016393443,,0.01881586,
0.775,6,1,37,60,0.860465116,0.016393443,,0.01881586,
0.776,6,1,37,60,0.860465116,0.016393443,,0.01881586,
0.777,6,1,37,60,0.860465116,0.016393443,,0.01881586,
0.778,6,1,37,60,0.860465116,0.016393443,,0.01881586,
0.779,6,1,37,60,0.860465116,0.016393443,,0.01881586,
0.78,5,1,38,60,0.88372093,0.016393443,,0.019280976,
0.781,5,1,38,60,0.88372093,0.016393443,,0.019280976,
0.782,5,1,38,60,0.88372093,0.016393443,,0.019280976,
0.783,5,1,38,60,0.88372093,0.016393443,,0.019280976,
0.784,5,1,38,60,0.88372093,0.016393443,,0.019280976,
0.785,5,1,38,60,0.88372093,0.016393443,,0.019280976,
0.786,5,0,38,61,0.88372093,0,,0.017674419,
0.787,5,0,38,61,0.88372093,0,,0.017674419,
0.788,5,0,38,61,0.88372093,0,,0.017674419,
0.789,5,0,38,61,0.88372093,0,,0.017674419,
0.79,5,0,38,61,0.88372093,0,,0.017674419,
0.791,5,0,38,61,0.88372093,0,,0.017674419,
0.792,4,0,39,61,0.906976744,0,,0.018139535,
0.793,4,0,39,61,0.906976744,0,,0.018139535,
0.794,4,0,39,61,0.906976744,0,,0.018139535,
0.795,4,0,39,61,0.906976744,0,,0.018139535,
0.796,4,0,39,61,0.906976744,0,,0.018139535,
0.797,4,0,39,61,0.906976744,0,,0.018139535,
0.798,4,0,39,61,0.906976744,0,,0.018139535,
0.799,4,0,39,61,0.906976744,0,,0.018139535,
0.8,4,0,39,61,0.906976744,0,,0.018139535,
0.801,4,0,39,61,0.906976744,0,,0.018139535,
0.802,4,0,39,61,0.906976744,0,,0.018139535,
0.803,4,0,39,61,0.906976744,0,,0.018139535,
0.804,4,0,39,61,0.906976744,0,,0.018139535,
0.805,4,0,39,61,0.906976744,0,,0.018139535,
0.806,4,0,39,61,0.906976744,0,,0.018139535,
0.807,4,0,39,61,0.906976744,0,,0.018139535,
0.808,4,0,39,61,0.906976744,0,,0.018139535,
0.809,4,0,39,61,0.906976744,0,,0.018139535,
0.81,4,0,39,61,0.906976744,0,,0.018139535,
0.811,4,0,39,61,0.906976744,0,,0.018139535,
0.812,4,0,39,61,0.906976744,0,,0.018139535,
0.813,4,0,39,61,0.906976744,0,,0.018139535,
0.814,4,0,39,61,0.906976744,0,,0.018139535,
0.815,4,0,39,61,0.906976744,0,,0.018139535,
0.816,4,0,39,61,0.906976744,0,,0.018139535,
0.817,4,0,39,61,0.906976744,0,,0.018139535,
0.818,4,0,39,61,0.906976744,0,,0.018139535,
0.819,4,0,39,61,0.906976744,0,,0.018139535,
0.82,4,0,39,61,0.906976744,0,,0.018139535,
0.821,4,0,39,61,0.906976744,0,,0.018139535,
0.822,4,0,39,61,0.906976744,0,,0.018139535,
0.823,4,0,39,61,0.906976744,0,,0.018139535,
0.824,4,0,39,61,0.906976744,0,,0.018139535,
0.825,4,0,39,61,0.906976744,0,,0.018139535,
0.826,4,0,39,61,0.906976744,0,,0.018139535,
0.827,4,0,39,61,0.906976744,0,,0.018139535,
0.828,4,0,39,61,0.906976744,0,,0.018139535,
0.829,4,0,39,61,0.906976744,0,,0.018139535,
0.83,4,0,39,61,0.906976744,0,,0.018139535,
0.831,4,0,39,61,0.906976744,0,,0.018139535,
0.832,4,0,39,61,0.906976744,0,,0.018139535,
0.833,4,0,39,61,0.906976744,0,,0.018139535,
0.834,4,0,39,61,0.906976744,0,,0.018139535,
0.835,4,0,39,61,0.906976744,0,,0.018139535,
0.836,4,0,39,61,0.906976744,0,,0.018139535,
0.837,4,0,39,61,0.906976744,0,,0.018139535,
0.838,4,0,39,61,0.906976744,0,,0.018139535,
0.839,4,0,39,61,0.906976744,0,,0.018139535,
0.84,4,0,39,61,0.906976744,0,,0.018139535,
0.841,4,0,39,61,0.906976744,0,,0.018139535,
0.842,4,0,39,61,0.906976744,0,,0.018139535,
0.843,4,0,39,61,0.906976744,0,,0.018139535,
0.844,4,0,39,61,0.906976744,0,,0.018139535,
0.845,4,0,39,61,0.906976744,0,,0.018139535,
0.846,4,0,39,61,0.906976744,0,,0.018139535,
0.847,4,0,39,61,0.906976744,0,,0.018139535,
0.848,4,0,39,61,0.906976744,0,,0.018139535,
0.849,4,0,39,61,0.906976744,0,,0.018139535,
0.85,4,0,39,61,0.906976744,0,,0.018139535,
0.851,4,0,39,61,0.906976744,0,,0.018139535,
0.852,4,0,39,61,0.906976744,0,,0.018139535,
0.853,4,0,39,61,0.906976744,0,,0.018139535,
0.854,4,0,39,61,0.906976744,0,,0.018139535,
0.855,4,0,39,61,0.906976744,0,,0.018139535,
0.856,4,0,39,61,0.906976744,0,,0.018139535,
0.857,4,0,39,61,0.906976744,0,,0.018139535,
0.858,4,0,39,61,0.906976744,0,,0.018139535,
0.859,4,0,39,61,0.906976744,0,,0.018139535,
0.86,4,0,39,61,0.906976744,0,,0.018139535,
0.861,4,0,39,61,0.906976744,0,,0.018139535,
0.862,4,0,39,61,0.906976744,0,,0.018139535,
0.863,4,0,39,61,0.906976744,0,,0.018139535,
0.864,4,0,39,61,0.906976744,0,,0.018139535,
0.865,4,0,39,61,0.906976744,0,,0.018139535,
0.866,4,0,39,61,0.906976744,0,,0.018139535,
0.867,4,0,39,61,0.906976744,0,,0.018139535,
0.868,3,0,40,61,0.930232558,0,,0.018604651,
0.869,3,0,40,61,0.930232558,0,,0.018604651,
0.87,3,0,40,61,0.930232558,0,,0.018604651,
0.871,3,0,40,61,0.930232558,0,,0.018604651,
0.872,3,0,40,61,0.930232558,0,,0.018604651,
0.873,3,0,40,61,0.930232558,0,,0.018604651,
0.874,3,0,40,61,0.930232558,0,,0.018604651,
0.875,3,0,40,61,0.930232558,0,,0.018604651,
0.876,3,0,40,61,0.930232558,0,,0.018604651,
0.877,3,0,40,61,0.930232558,0,,0.018604651,
0.878,3,0,40,61,0.930232558,0,,0.018604651,
0.879,3,0,40,61,0.930232558,0,,0.018604651,
0.88,3,0,40,61,0.930232558,0,,0.018604651,
0.881,3,0,40,61,0.930232558,0,,0.018604651,
0.882,3,0,40,61,0.930232558,0,,0.018604651,
0.883,3,0,40,61,0.930232558,0,,0.018604651,
0.884,3,0,40,61,0.930232558,0,,0.018604651,
0.885,3,0,40,61,0.930232558,0,,0.018604651,
0.886,3,0,40,61,0.930232558,0,,0.018604651,
0.887,3,0,40,61,0.930232558,0,,0.018604651,
0.888,3,0,40,61,0.930232558,0,,0.018604651,
0.889,3,0,40,61,0.930232558,0,,0.018604651,
0.89,3,0,40,61,0.930232558,0,,0.018604651,
0.891,3,0,40,61,0.930232558,0,,0.018604651,
0.892,2,0,41,61,0.953488372,0,,0.019069767,
0.893,2,0,41,61,0.953488372,0,,0.019069767,
0.894,2,0,41,61,0.953488372,0,,0.019069767,
0.895,2,0,41,61,0.953488372,0,,0.019069767,
0.896,2,0,41,61,0.953488372,0,,0.019069767,
0.897,2,0,41,61,0.953488372,0,,0.019069767,
0.898,2,0,41,61,0.953488372,0,,0.019069767,
0.899,2,0,41,61,0.953488372,0,,0.019069767,
0.9,2,0,41,61,0.953488372,0,,0.019069767,
0.901,2,0,41,61,0.953488372,0,,0.019069767,
0.902,2,0,41,61,0.953488372,0,,0.019069767,
0.903,2,0,41,61,0.953488372,0,,0.019069767,
0.904,2,0,41,61,0.953488372,0,,0.019069767,
0.905,2,0,41,61,0.953488372,0,,0.019069767,
0.906,2,0,41,61,0.953488372,0,,0.019069767,
0.907,2,0,41,61,0.953488372,0,,0.019069767,
0.908,2,0,41,61,0.953488372,0,,0.019069767,
0.909,2,0,41,61,0.953488372,0,,0.019069767,
0.91,2,0,41,61,0.953488372,0,,0.019069767,
0.911,2,0,41,61,0.953488372,0,,0.019069767,
0.912,2,0,41,61,0.953488372,0,,0.019069767,
0.913,2,0,41,61,0.953488372,0,,0.019069767,
0.914,2,0,41,61,0.953488372,0,,0.019069767,
0.915,2,0,41,61,0.953488372,0,,0.019069767,
0.916,2,0,41,61,0.953488372,0,,0.019069767,
0.917,2,0,41,61,0.953488372,0,,0.019069767,
0.918,2,0,41,61,0.953488372,0,,0.019069767,
0.919,2,0,41,61,0.953488372,0,,0.019069767,
0.92,2,0,41,61,0.953488372,0,,0.019069767,
0.921,0,0,43,61,1,0,,0.02,
0.922,0,0,43,61,1,0,,0.02,
0.923,0,0,43,61,1,0,,0.02,
0.924,0,0,43,61,1,0,,0.02,
0.925,0,0,43,61,1,0,,0.02,
0.926,0,0,43,61,1,0,,0.02,
0.927,0,0,43,61,1,0,,0.02,
0.928,0,0,43,61,1,0,,0.02,
0.929,0,0,43,61,1,0,,0.02,
0.93,0,0,43,61,1,0,,0.02,
