theta,true-positive,false-alarm,miss-detection,true-negative,p-miss,p-fa
0.522,37,11,6,50,0.13953488372093023,0.18032786885245902
0.523,37,11,6,50,0.13953488372093023,0.18032786885245902
0.524,37,11,6,50,0.13953488372093023,0.18032786885245902
0.525,37,11,6,50,0.13953488372093023,0.18032786885245902
0.526,37,11,6,50,0.13953488372093023,0.18032786885245902
0.527,37,11,6,50,0.13953488372093023,0.18032786885245902
0.528,37,11,6,50,0.13953488372093023,0.18032786885245902
0.529,37,11,6,50,0.13953488372093023,0.18032786885245902
0.53,37,11,6,50,0.13953488372093023,0.18032786885245902
0.531,37,11,6,50,0.13953488372093023,0.18032786885245902
0.532,37,11,6,50,0.13953488372093023,0.18032786885245902
0.533,37,11,6,50,0.13953488372093023,0.18032786885245902
0.534,37,11,6,50,0.13953488372093023,0.18032786885245902
0.535,37,11,6,50,0.13953488372093023,0.18032786885245902
0.536,37,11,6,50,0.13953488372093023,0.18032786885245902
0.537,37,11,6,50,0.13953488372093023,0.18032786885245902
0.538,37,11,6,50,0.13953488372093023,0.18032786885245902
0.539,37,11,6,50,0.13953488372093023,0.18032786885245902
0.54,37,11,6,50,0.13953488372093023,0.18032786885245902
0.541,37,11,6,50,0.13953488372093023,0.18032786885245902
0.542,37,11,6,50,0.13953488372093023,0.18032786885245902
0.543,37,11,6,50,0.13953488372093023,0.18032786885245902
0.544,37,11,6,50,0.13953488372093023,0.18032786885245902
0.545,37,11,6,50,0.13953488372093023,0.18032786885245902
0.546,37,11,6,50,0.13953488372093023,0.18032786885245902
0.547,36,11,7,50,0.16279069767441862,0.18032786885245902
0.548,36,11,7,50,0.16279069767441862,0.18032786885245902
0.549,36,11,7,50,0.16279069767441862,0.18032786885245902
0.55,36,11,7,50,0.16279069767441862,0.18032786885245902
0.551,36,11,7,50,0.16279069767441862,0.18032786885245902
0.552,36,11,7,50,0.16279069767441862,0.18032786885245902
0.553,36,11,7,50,0.16279069767441862,0.18032786885245902
0.554,36,11,7,50,0.16279069767441862,0.18032786885245902
0.555,36,11,7,50,0.16279069767441862,0.18032786885245902
0.556,36,11,7,50,0.16279069767441862,0.18032786885245902
0.557,36,11,7,50,0.16279069767441862,0.18032786885245902
0.558,36,11,7,50,0.16279069767441862,0.18032786885245902
0.559,36,11,7,50,0.16279069767441862,0.18032786885245902
0.56,36,11,7,50,0.16279069767441862,0.18032786885245902
0.561,36,11,7,50,0.16279069767441862,0.18032786885245902
0.562,36,11,7,50,0.16279069767441862,0.18032786885245902
0.563,36,11,7,50,0.16279069767441862,0.18032786885245902
0.564,36,11,7,50,0.16279069767441862,0.18032786885245902
0.565,36,11,7,50,0.16279069767441862,0.18032786885245902
0.566,36,11,7,50,0.16279069767441862,0.18032786885245902
0.567,36,11,7,50,0.16279069767441862,0.18032786885245902
0.568,36,11,7,50,0.16279069767441862,0.18032786885245902
0.569,36,11,7,50,0.16279069767441862,0.18032786885245902
0.57,36,11,7,50,0.16279069767441862,0.18032786885245902
0.571,36,11,7,50,0.16279069767441862,0.18032786885245902
0.572,36,11,7,50,0.16279069767441862,0.18032786885245902
0.573,36,11,7,50,0.16279069767441862,0.18032786885245902
0.574,36,11,7,50,0.16279069767441862,0.18032786885245902
0.575,36,11,7,50,0.16279069767441862,0.18032786885245902
0.576,36,11,7,50,0.16279069767441862,0.18032786885245902
0.577,36,11,7,50,0.16279069767441862,0.18032786885245902
0.578,36,11,7,50,0.16279069767441862,0.18032786885245902
0.579,36,11,7,50,0.16279069767441862,0.18032786885245902
0.58,36,11,7,50,0.16279069767441862,0.18032786885245902
0.581,36,11,7,50,0.16279069767441862,0.18032786885245902
0.582,36,11,7,50,0.16279069767441862,0.18032786885245902
0.583,36,11,7,50,0.16279069767441862,0.18032786885245902
0.584,36,11,7,50,0.16279069767441862,0.18032786885245902
0.585,36,11,7,50,0.16279069767441862,0.18032786885245902
0.586,36,11,7,50,0.16279069767441862,0.18032786885245902
0.587,36,11,7,50,0.16279069767441862,0.18032786885245902
0.588,36,11,7,50,0.16279069767441862,0.18032786885245902
0.589,36,11,7,50,0.16279069767441862,0.18032786885245902
0.59,36,11,7,50,0.16279069767441862,0.18032786885245902
0.591,36,11,7,50,0.16279069767441862,0.18032786885245902
0.592,36,11,7,50,0.16279069767441862,0.18032786885245902
0.593,36,11,7,50,0.16279069767441862,0.18032786885245902
0.594,36,11,7,50,0.16279069767441862,0.18032786885245902
0.595,36,11,7,50,0.16279069767441862,0.18032786885245902
0.596,36,11,7,50,0.16279069767441862,0.18032786885245902
0.597,36,11,7,50,0.16279069767441862,0.18032786885245902
0.598,36,11,7,50,0.16279069767441862,0.18032786885245902
0.599,36,11,7,50,0.16279069767441862,0.18032786885245902
0.6,35,11,8,50,0.18604651162790697,0.18032786885245902
0.601,34,11,9,50,0.20930232558139536,0.18032786885245902
0.602,34,11,9,50,0.20930232558139536,0.18032786885245902
0.603,34,10,9,51,0.20930232558139536,0.16393442622950818
0.604,34,10,9,51,0.20930232558139536,0.16393442622950818
0.605,34,10,9,51,0.20930232558139536,0.16393442622950818
0.606,34,10,9,51,0.20930232558139536,0.16393442622950818
0.607,34,10,9,51,0.20930232558139536,0.16393442622950818
0.608,33,10,10,51,0.23255813953488372,0.16393442622950818
0.609,33,10,10,51,0.23255813953488372,0.16393442622950818
0.61,33,10,10,51,0.23255813953488372,0.16393442622950818
0.611,32,9,11,52,0.2558139534883721,0.14754098360655737
0.612,32,9,11,52,0.2558139534883721,0.14754098360655737
0.613,32,9,11,52,0.2558139534883721,0.14754098360655737
0.614,32,9,11,52,0.2558139534883721,0.14754098360655737
0.615,32,9,11,52,0.2558139534883721,0.14754098360655737
0.616,31,9,12,52,0.27906976744186046,0.14754098360655737
0.617,31,9,12,52,0.27906976744186046,0.14754098360655737
0.618,31,9,12,52,0.27906976744186046,0.14754098360655737
0.619,31,9,12,52,0.27906976744186046,0.14754098360655737
0.62,31,8,12,53,0.27906976744186046,0.13114754098360656
0.621,31,8,12,53,0.27906976744186046,0.13114754098360656
0.622,31,8,12,53,0.27906976744186046,0.13114754098360656
0.623,31,8,12,53,0.27906976744186046,0.13114754098360656
0.624,31,8,12,53,0.27906976744186046,0.13114754098360656
0.625,31,8,12,53,0.27906976744186046,0.13114754098360656
0.626,31,8,12,53,0.27906976744186046,0.13114754098360656
0.627,31,8,12,53,0.27906976744186046,0.13114754098360656
0.628,31,8,12,53,0.27906976744186046,0.13114754098360656
0.629,31,8,12,53,0.27906976744186046,0.13114754098360656
0.63,31,8,12,53,0.27906976744186046,0.13114754098360656
0.631,31,7,12,54,0.27906976744186046,0.11475409836065574
0.632,31,7,12,54,0.27906976744186046,0.11475409836065574
0.633,31,7,12,54,0.27906976744186046,0.11475409836065574
0.634,31,7,12,54,0.27906976744186046,0.11475409836065574
0.635,31,7,12,54,0.27906976744186046,0.11475409836065574
0.636,31,7,12,54,0.27906976744186046,0.11475409836065574
0.637,30,7,13,54,0.3023255813953488,0.11475409836065574
0.638,30,7,13,54,0.3023255813953488,0.11475409836065574
0.639,29,7,14,54,0.32558139534883723,0.11475409836065574
0.64,29,7,14,54,0.32558139534883723,0.11475409836065574
0.641,29,7,14,54,0.32558139534883723,0.11475409836065574
0.642,29,7,14,54,0.32558139534883723,0.11475409836065574
0.643,29,7,14,54,0.32558139534883723,0.11475409836065574
0.644,29,7,14,54,0.32558139534883723,0.11475409836065574
0.645,29,7,14,54,0.32558139534883723,0.11475409836065574
0.646,29,7,14,54,0.32558139534883723,0.11475409836065574
0.647,29,7,14,54,0.32558139534883723,0.11475409836065574
0.648,29,7,14,54,0.32558139534883723,0.11475409836065574
0.649,29,7,14,54,0.32558139534883723,0.11475409836065574
0.65,29,7,14,54,0.32558139534883723,0.11475409836065574
0.651,29,7,14,54,0.32558139534883723,0.11475409836065574
0.652,29,7,14,54,0.32558139534883723,0.11475409836065574
0.653,29,7,14,54,0.32558139534883723,0.11475409836065574
0.654,29,6,14,55,0.32558139534883723,0.09836065573770492
0.655,29,6,14,55,0.32558139534883723,0.09836065573770492
0.656,29,6,14,55,0.32558139534883723,0.09836065573770492
0.657,29,6,14,55,0.32558139534883723,0.09836065573770492
0.658,29,6,14,55,0.32558139534883723,0.09836065573770492
0.659,29,6,14,55,0.32558139534883723,0.09836065573770492
0.66,28,6,15,55,0.3488372093023256,0.09836065573770492
0.661,28,5,15,56,0.3488372093023256,0.08196721311475409
0.662,28,5,15,56,0.3488372093023256,0.08196721311475409
0.663,28,5,15,56,0.3488372093023256,0.08196721311475409
0.664,28,5,15,56,0.3488372093023256,0.08196721311475409
0.665,27,5,16,56,0.37209302325581395,0.08196721311475409
0.666,27,5,16,56,0.37209302325581395,0.08196721311475409
0.667,27,5,16,56,0.37209302325581395,0.08196721311475409
0.668,27,5,16,56,0.37209302325581395,0.08196721311475409
0.669,27,5,16,56,0.37209302325581395,0.08196721311475409
0.67,27,5,16,56,0.37209302325581395,0.08196721311475409
0.671,27,5,16,56,0.37209302325581395,0.08196721311475409
0.672,27,5,16,56,0.37209302325581395,0.08196721311475409
0.673,27,5,16,56,0.37209302325581395,0.08196721311475409
0.674,27,5,16,56,0.37209302325581395,0.08196721311475409
0.675,27,5,16,56,0.37209302325581395,0.08196721311475409
0.676,27,5,16,56,0.37209302325581395,0.08196721311475409
0.677,27,5,16,56,0.37209302325581395,0.08196721311475409
0.678,27,5,16,56,0.37209302325581395,0.08196721311475409
0.679,27,5,16,56,0.37209302325581395,0.08196721311475409
0.68,27,5,16,56,0.37209302325581395,0.08196721311475409
0.681,27,5,16,56,0.37209302325581395,0.08196721311475409
0.682,27,5,16,56,0.37209302325581395,0.08196721311475409
0.683,27,5,16,56,0.37209302325581395,0.08196721311475409
0.684,27,5,16,56,0.37209302325581395,0.08196721311475409
0.685,27,5,16,56,0.37209302325581395,0.08196721311475409
0.686,27,5,16,56,0.37209302325581395,0.08196721311475409
0.687,27,5,16,56,0.37209302325581395,0.08196721311475409
0.688,27,5,16,56,0.37209302325581395,0.08196721311475409
0.689,27,5,16,56,0.37209302325581395,0.08196721311475409
0.69,27,5,16,56,0.37209302325581395,0.08196721311475409
0.691,27,4,16,57,0.37209302325581395,0.06557377049180328
0.692,27,4,16,57,0.37209302325581395,0.06557377049180328
0.693,27,4,16,57,0.37209302325581395,0.06557377049180328
0.694,27,4,16,57,0.37209302325581395,0.06557377049180328
0.695,27,4,16,57,0.37209302325581395,0.06557377049180328
0.696,27,4,16,57,0.37209302325581395,0.06557377049180328
0.697,27,4,16,57,0.37209302325581395,0.06557377049180328
0.698,26,4,17,57,0.3953488372093023,0.06557377049180328
0.699,26,4,17,57,0.3953488372093023,0.06557377049180328
0.7,26,4,17,57,0.3953488372093023,0.06557377049180328
0.701,26,3,17,58,0.3953488372093023,0.04918032786885246
0.702,25,3,18,58,0.4186046511627907,0.04918032786885246
0.703,24,3,19,58,0.4418604651162791,0.04918032786885246
0.704,24,3,19,58,0.4418604651162791,0.04918032786885246
0.705,24,3,19,58,0.4418604651162791,0.04918032786885246
0.706,24,3,19,58,0.4418604651162791,0.04918032786885246
0.707,24,3,19,58,0.4418604651162791,0.04918032786885246
0.708,24,3,19,58,0.4418604651162791,0.04918032786885246
0.709,24,3,19,58,0.4418604651162791,0.04918032786885246
0.71,24,2,19,59,0.4418604651162791,0.03278688524590164
0.711,24,2,19,59,0.4418604651162791,0.03278688524590164
0.712,24,2,19,59,0.4418604651162791,0.03278688524590164
0.713,24,2,19,59,0.4418604651162791,0.03278688524590164
0.714,24,2,19,59,0.4418604651162791,0.03278688524590164
0.715,23,2,20,59,0.46511627906976744,0.03278688524590164
0.716,23,2,20,59,0.46511627906976744,0.03278688524590164
0.717,23,2,20,59,0.46511627906976744,0.03278688524590164
0.718,23,2,20,59,0.46511627906976744,0.03278688524590164
0.719,23,2,20,59,0.46511627906976744,0.03278688524590164
0.72,23,2,20,59,0.46511627906976744,0.03278688524590164
0.721,23,2,20,59,0.46511627906976744,0.03278688524590164
0.722,23,2,20,59,0.46511627906976744,0.03278688524590164
0.723,23,2,20,59,0.46511627906976744,0.03278688524590164
0.724,22,2,21,59,0.4883720930232558,0.03278688524590164
0.725,22,2,21,59,0.4883720930232558,0.03278688524590164
0.726,21,2,22,59,0.5116279069767442,0.03278688524590164
0.727,21,2,22,59,0.5116279069767442,0.03278688524590164
0.728,21,2,22,59,0.5116279069767442,0.03278688524590164
0.729,21,2,22,59,0.5116279069767442,0.03278688524590164
0.73,21,2,22,59,0.5116279069767442,0.03278688524590164
0.731,21,2,22,59,0.5116279069767442,0.03278688524590164
0.732,21,2,22,59,0.5116279069767442,0.03278688524590164
0.733,21,2,22,59,0.5116279069767442,0.03278688524590164
0.734,21,2,22,59,0.5116279069767442,0.03278688524590164
0.735,21,2,22,59,0.5116279069767442,0.03278688524590164
0.736,21,2,22,59,0.5116279069767442,0.03278688524590164
0.737,21,2,22,59,0.5116279069767442,0.03278688524590164
0.738,21,2,22,59,0.5116279069767442,0.03278688524590164
0.739,21,2,22,59,0.5116279069767442,0.03278688524590164
0.74,20,2,23,59,0.5348837209302325,0.03278688524590164
0.741,20,2,23,59,0.5348837209302325,0.03278688524590164
0.742,20,2,23,59,0.5348837209302325,0.03278688524590164
0.743,19,2,24,59,0.5581395348837209,0.03278688524590164
0.744,18,2,25,59,0.5813953488372093,0.03278688524590164
0.745,18,2,25,59,0.5813953488372093,0.03278688524590164
0.746,18,2,25,59,0.5813953488372093,0.03278688524590164
0.747,16,2,27,59,0.627906976744186,0.03278688524590164
0.748,16,2,27,59,0.627906976744186,0.03278688524590164
0.749,16,2,27,59,0.627906976744186,0.03278688524590164
0.75,16,2,27,59,0.627906976744186,0.03278688524590164
0.751,16,2,27,59,0.627906976744186,0.03278688524590164
0.752,16,2,27,59,0.627906976744186,0.03278688524590164
0.753,16,2,27,59,0.627906976744186,0.03278688524590164
0.754,16,2,27,59,0.627906976744186,0.03278688524590164
0.755,16,2,27,59,0.627906976744186,0.03278688524590164
0.756,16,2,27,59,0.627906976744186,0.03278688524590164
0.757,16,2,27,59,0.627906976744186,0.03278688524590164
0.758,16,2,27,59,0.627906976744186,0.03278688524590164
0.759,16,2,27,59,0.627906976744186,0.03278688524590164
0.76,16,2,27,59,0.627906976744186,0.03278688524590164
0.761,16,2,27,59,0.627906976744186,0.03278688524590164
0.762,16,2,27,59,0.627906976744186,0.03278688524590164
0.763,16,2,27,59,0.627906976744186,0.03278688524590164
0.764,16,2,27,59,0.627906976744186,0.03278688524590164
0.765,16,2,27,59,0.627906976744186,0.03278688524590164
0.766,16,2,27,59,0.627906976744186,0.03278688524590164
0.767,16,2,27,59,0.627906976744186,0.03278688524590164
0.768,16,2,27,59,0.627906976744186,0.03278688524590164
0.769,16,2,27,59,0.627906976744186,0.03278688524590164
0.77,16,2,27,59,0.627906976744186,0.03278688524590164
0.771,16,2,27,59,0.627906976744186,0.03278688524590164
0.772,16,2,27,59,0.627906976744186,0.03278688524590164
0.773,16,2,27,59,0.627906976744186,0.03278688524590164
0.774,16,2,27,59,0.627906976744186,0.03278688524590164
0.775,16,2,27,59,0.627906976744186,0.03278688524590164
0.776,16,2,27,59,0.627906976744186,0.03278688524590164
0.777,16,2,27,59,0.627906976744186,0.03278688524590164
0.778,16,2,27,59,0.627906976744186,0.03278688524590164
0.779,16,2,27,59,0.627906976744186,0.03278688524590164
0.78,16,2,27,59,0.627906976744186,0.03278688524590164
0.781,16,2,27,59,0.627906976744186,0.03278688524590164
0.782,16,2,27,59,0.627906976744186,0.03278688524590164
0.783,16,2,27,59,0.627906976744186,0.03278688524590164
0.784,15,2,28,59,0.6511627906976745,0.03278688524590164
0.785,15,2,28,59,0.6511627906976745,0.03278688524590164
0.786,15,2,28,59,0.6511627906976745,0.03278688524590164
0.787,15,2,28,59,0.6511627906976745,0.03278688524590164
0.788,14,2,29,59,0.6744186046511628,0.03278688524590164
0.789,14,2,29,59,0.6744186046511628,0.03278688524590164
0.79,14,2,29,59,0.6744186046511628,0.03278688524590164
0.791,14,2,29,59,0.6744186046511628,0.03278688524590164
0.792,14,2,29,59,0.6744186046511628,0.03278688524590164
0.793,13,2,30,59,0.6976744186046512,0.03278688524590164
0.794,13,2,30,59,0.6976744186046512,0.03278688524590164
0.795,13,2,30,59,0.6976744186046512,0.03278688524590164
0.796,12,2,31,59,0.7209302325581395,0.03278688524590164
0.797,11,2,32,59,0.7441860465116279,0.03278688524590164
0.798,11,2,32,59,0.7441860465116279,0.03278688524590164
0.799,11,2,32,59,0.7441860465116279,0.03278688524590164
0.8,10,2,33,59,0.7674418604651163,0.03278688524590164
0.801,9,2,34,59,0.7906976744186046,0.03278688524590164
0.802,9,2,34,59,0.7906976744186046,0.03278688524590164
0.803,8,2,35,59,0.813953488372093,0.03278688524590164
0.804,8,2,35,59,0.813953488372093,0.03278688524590164
0.805,8,2,35,59,0.813953488372093,0.03278688524590164
0.806,8,1,35,60,0.813953488372093,0.01639344262295082
0.807,8,1,35,60,0.813953488372093,0.01639344262295082
0.808,8,1,35,60,0.813953488372093,0.01639344262295082
0.809,8,1,35,60,0.813953488372093,0.01639344262295082
0.81,8,1,35,60,0.813953488372093,0.01639344262295082
0.811,8,1,35,60,0.813953488372093,0.01639344262295082
0.812,8,1,35,60,0.813953488372093,0.01639344262295082
0.813,7,1,36,60,0.8372093023255814,0.01639344262295082
0.814,7,1,36,60,0.8372093023255814,0.01639344262295082
0.815,7,1,36,60,0.8372093023255814,0.01639344262295082
0.816,7,1,36,60,0.8372093023255814,0.01639344262295082
0.817,7,1,36,60,0.8372093023255814,0.01639344262295082
0.818,7,1,36,60,0.8372093023255814,0.01639344262295082
0.819,7,1,36,60,0.8372093023255814,0.01639344262295082
0.82,7,1,36,60,0.8372093023255814,0.01639344262295082
0.821,7,1,36,60,0.8372093023255814,0.01639344262295082
0.822,7,1,36,60,0.8372093023255814,0.01639344262295082
0.823,7,1,36,60,0.8372093023255814,0.01639344262295082
0.824,6,1,37,60,0.8604651162790697,0.01639344262295082
0.825,6,1,37,60,0.8604651162790697,0.01639344262295082
0.826,5,1,38,60,0.8837209302325582,0.01639344262295082
0.827,4,1,39,60,0.9069767441860465,0.01639344262295082
0.828,4,1,39,60,0.9069767441860465,0.01639344262295082
0.829,4,1,39,60,0.9069767441860465,0.01639344262295082
0.83,4,1,39,60,0.9069767441860465,0.01639344262295082
0.831,4,1,39,60,0.9069767441860465,0.01639344262295082
0.832,4,1,39,60,0.9069767441860465,0.01639344262295082
0.833,4,1,39,60,0.9069767441860465,0.01639344262295082
0.834,4,0,39,61,0.9069767441860465,0.0
0.835,4,0,39,61,0.9069767441860465,0.0
0.836,4,0,39,61,0.9069767441860465,0.0
0.837,4,0,39,61,0.9069767441860465,0.0
0.838,4,0,39,61,0.9069767441860465,0.0
0.839,4,0,39,61,0.9069767441860465,0.0
0.84,4,0,39,61,0.9069767441860465,0.0
0.841,4,0,39,61,0.9069767441860465,0.0
0.842,4,0,39,61,0.9069767441860465,0.0
0.843,4,0,39,61,0.9069767441860465,0.0
0.844,4,0,39,61,0.9069767441860465,0.0
0.845,4,0,39,61,0.9069767441860465,0.0
0.846,4,0,39,61,0.9069767441860465,0.0
0.847,4,0,39,61,0.9069767441860465,0.0
0.848,4,0,39,61,0.9069767441860465,0.0
0.849,4,0,39,61,0.9069767441860465,0.0
0.85,4,0,39,61,0.9069767441860465,0.0
0.851,4,0,39,61,0.9069767441860465,0.0
0.852,4,0,39,61,0.9069767441860465,0.0
0.853,4,0,39,61,0.9069767441860465,0.0
0.854,4,0,39,61,0.9069767441860465,0.0
0.855,4,0,39,61,0.9069767441860465,0.0
0.856,4,0,39,61,0.9069767441860465,0.0
0.857,4,0,39,61,0.9069767441860465,0.0
0.858,4,0,39,61,0.9069767441860465,0.0
0.859,4,0,39,61,0.9069767441860465,0.0
0.86,4,0,39,61,0.9069767441860465,0.0
0.861,4,0,39,61,0.9069767441860465,0.0
0.862,4,0,39,61,0.9069767441860465,0.0
0.863,4,0,39,61,0.9069767441860465,0.0
0.864,4,0,39,61,0.9069767441860465,0.0
0.865,4,0,39,61,0.9069767441860465,0.0
0.866,4,0,39,61,0.9069767441860465,0.0
0.867,4,0,39,61,0.9069767441860465,0.0
0.868,4,0,39,61,0.9069767441860465,0.0
0.869,4,0,39,61,0.9069767441860465,0.0
0.87,4,0,39,61,0.9069767441860465,0.0
0.871,4,0,39,61,0.9069767441860465,0.0
0.872,4,0,39,61,0.9069767441860465,0.0
0.873,4,0,39,61,0.9069767441860465,0.0
0.874,4,0,39,61,0.9069767441860465,0.0
0.875,4,0,39,61,0.9069767441860465,0.0
0.876,4,0,39,61,0.9069767441860465,0.0
0.877,4,0,39,61,0.9069767441860465,0.0
0.878,4,0,39,61,0.9069767441860465,0.0
0.879,4,0,39,61,0.9069767441860465,0.0
0.88,4,0,39,61,0.9069767441860465,0.0
0.881,4,0,39,61,0.9069767441860465,0.0
0.882,4,0,39,61,0.9069767441860465,0.0
0.883,4,0,39,61,0.9069767441860465,0.0
0.884,4,0,39,61,0.9069767441860465,0.0
0.885,4,0,39,61,0.9069767441860465,0.0
0.886,4,0,39,61,0.9069767441860465,0.0
0.887,4,0,39,61,0.9069767441860465,0.0
0.888,4,0,39,61,0.9069767441860465,0.0
0.889,3,0,40,61,0.9302325581395349,0.0
0.89,2,0,41,61,0.9534883720930233,0.0
0.891,2,0,41,61,0.9534883720930233,0.0
0.892,2,0,41,61,0.9534883720930233,0.0
0.893,2,0,41,61,0.9534883720930233,0.0
0.894,2,0,41,61,0.9534883720930233,0.0
0.895,2,0,41,61,0.9534883720930233,0.0
0.896,2,0,41,61,0.9534883720930233,0.0
0.897,2,0,41,61,0.9534883720930233,0.0
0.898,2,0,41,61,0.9534883720930233,0.0
0.899,2,0,41,61,0.9534883720930233,0.0
0.9,2,0,41,61,0.9534883720930233,0.0
0.901,2,0,41,61,0.9534883720930233,0.0
0.902,2,0,41,61,0.9534883720930233,0.0
0.903,2,0,41,61,0.9534883720930233,0.0
0.904,2,0,41,61,0.9534883720930233,0.0
0.905,2,0,41,61,0.9534883720930233,0.0
0.906,2,0,41,61,0.9534883720930233,0.0
0.907,2,0,41,61,0.9534883720930233,0.0
0.908,2,0,41,61,0.9534883720930233,0.0
0.909,2,0,41,61,0.9534883720930233,0.0
0.91,2,0,41,61,0.9534883720930233,0.0
0.911,1,0,42,61,0.9767441860465116,0.0
0.912,1,0,42,61,0.9767441860465116,0.0
0.913,1,0,42,61,0.9767441860465116,0.0
0.914,1,0,42,61,0.9767441860465116,0.0
0.915,1,0,42,61,0.9767441860465116,0.0
0.916,1,0,42,61,0.9767441860465116,0.0
0.917,1,0,42,61,0.9767441860465116,0.0
0.918,1,0,42,61,0.9767441860465116,0.0
0.919,1,0,42,61,0.9767441860465116,0.0
0.92,1,0,42,61,0.9767441860465116,0.0
0.921,1,0,42,61,0.9767441860465116,0.0
0.922,1,0,42,61,0.9767441860465116,0.0
0.923,1,0,42,61,0.9767441860465116,0.0
0.924,1,0,42,61,0.9767441860465116,0.0
0.925,1,0,42,61,0.9767441860465116,0.0
0.926,1,0,42,61,0.9767441860465116,0.0
0.927,0,0,43,61,1.0,0.0
0.928,0,0,43,61,1.0,0.0
0.929,0,0,43,61,1.0,0.0
0.93,0,0,43,61,1.0,0.0
0.931,0,0,43,61,1.0,0.0
0.932,0,0,43,61,1.0,0.0
0.933,0,0,43,61,1.0,0.0
0.934,0,0,43,61,1.0,0.0
0.935,0,0,43,61,1.0,0.0
0.936,0,0,43,61,1.0,0.0
0.937,0,0,43,61,1.0,0.0
0.938,0,0,43,61,1.0,0.0
0.939,0,0,43,61,1.0,0.0
0.94,0,0,43,61,1.0,0.0
0.941,0,0,43,61,1.0,0.0
0.942,0,0,43,61,1.0,0.0
0.943,0,0,43,61,1.0,0.0
0.944,0,0,43,61,1.0,0.0
0.945,0,0,43,61,1.0,0.0
0.946,0,0,43,61,1.0,0.0
0.947,0,0,43,61,1.0,0.0
0.948,0,0,43,61,1.0,0.0
0.949,0,0,43,61,1.0,0.0
0.95,0,0,43,61,1.0,0.0
0.951,0,0,43,61,1.0,0.0
0.952,0,0,43,61,1.0,0.0
0.953,0,0,43,61,1.0,0.0
0.954,0,0,43,61,1.0,0.0
0.955,0,0,43,61,1.0,0.0
0.956,0,0,43,61,1.0,0.0
0.957,0,0,43,61,1.0,0.0
0.958,0,0,43,61,1.0,0.0
0.959,0,0,43,61,1.0,0.0
0.96,0,0,43,61,1.0,0.0
0.961,0,0,43,61,1.0,0.0
0.962,0,0,43,61,1.0,0.0
0.963,0,0,43,61,1.0,0.0
0.964,0,0,43,61,1.0,0.0
0.965,0,0,43,61,1.0,0.0
0.966,0,0,43,61,1.0,0.0
0.967,0,0,43,61,1.0,0.0
0.968,0,0,43,61,1.0,0.0
0.969,0,0,43,61,1.0,0.0
0.97,0,0,43,61,1.0,0.0
0.971,0,0,43,61,1.0,0.0
0.972,0,0,43,61,1.0,0.0
0.973,0,0,43,61,1.0,0.0
0.974,0,0,43,61,1.0,0.0
0.975,0,0,43,61,1.0,0.0
0.976,0,0,43,61,1.0,0.0
0.977,0,0,43,61,1.0,0.0
0.978,0,0,43,61,1.0,0.0
0.979,0,0,43,61,1.0,0.0
0.98,0,0,43,61,1.0,0.0
0.981,0,0,43,61,1.0,0.0
0.982,0,0,43,61,1.0,0.0
0.983,0,0,43,61,1.0,0.0
0.984,0,0,43,61,1.0,0.0
0.985,0,0,43,61,1.0,0.0
0.986,0,0,43,61,1.0,0.0
0.987,0,0,43,61,1.0,0.0
0.988,0,0,43,61,1.0,0.0
0.989,0,0,43,61,1.0,0.0
0.99,0,0,43,61,1.0,0.0
0.991,0,0,43,61,1.0,0.0
0.992,0,0,43,61,1.0,0.0
0.993,0,0,43,61,1.0,0.0
0.994,0,0,43,61,1.0,0.0
0.995,0,0,43,61,1.0,0.0
0.996,0,0,43,61,1.0,0.0
0.997,0,0,43,61,1.0,0.0
0.998,0,0,43,61,1.0,0.0
0.999,0,0,43,61,1.0,0.0
1.0,0,0,43,61,1.0,0.0
