,2013-05-06 14:45,0,0,"آخرین روز زندگی روح الله داداشی +عکس: | آخرین روز زندگی روح الله داداشی +عکس | این تصاویر شاید آخرین عکسی ... http:// tinyurl.com/co8fmew",,,,"331351513794490368",https://twitter.com/hnikdel/status/331351513794490368
,2013-05-06 09:38,0,0,"عكسي از آخرين روز زندگي روح الله داداشي ! http:// goo.gl/fb/qrMye",,,,"331274300105568256",https://twitter.com/farsika/status/331274300105568256
,2013-05-05 19:16,0,0,"عكسي از آخرين روز زندگي روح الله داداشي ! http:// dlvr.it/3Kj4vP",,,,"331057220068442112",https://twitter.com/YJCPersian/status/331057220068442112
,2013-05-05 19:14,0,0,"عكسي از آخرين روز زندگي روح الله داداشي !: این عکس شاید آخرین عکسی باشد که از مرحوم روح الله داداشی گرفته شده. ... http:// bit.ly/15k5ECm",,,,"331056863451967488",https://twitter.com/YJCPersian/status/331056863451967488
,2013-05-05 17:32,0,0,"عكسي از آخرين روز زندگي روح الله داداشي !: http:// bit.ly/15jGljO",,,,"331031168709431296",https://twitter.com/ho3in_volary/status/331031168709431296
,2013-05-05 17:32,0,0,"عكسي از آخرين روز زندگي روح الله داداشي !: http:// bit.ly/15jGljO",,,,"331031156025868288",https://twitter.com/khabarpu/status/331031156025868288
,2013-05-05 11:43,0,0,"عكسی از آخرین روز زندگی روح الله داداشی در كنار برادرزاده اش http:// dlvr.it/3KdJLR",,,,"330943408900288512",https://twitter.com/nimrooznews/status/330943408900288512
,2013-05-05 07:26,0,0,"تصویر: آخرين روز زندگی روح الله داداشی در كنار برادرزاده: این عکس شاید آخرین عکسی باشد که از مرحوم روح الله دا... http:// bit.ly/13eJr4n",,,,"330878577803407360",https://twitter.com/AkharinNews/status/330878577803407360
,2013-05-04 18:14,0,0,"روح الله داداشی .... با نامردی کشتنش....:-((( . لایک نمیخوام.... فقط خواستی شیر کن که خیلیا دوباره یادش بیفتن... http:// fb.me/2uNN6mTp4",,,,"330679231157768194",https://twitter.com/aliiiiiakbar/status/330679231157768194
,2013-05-02 11:11,0,0,"ﯾﺎﺩﯼ ﮐﻨﯿﻢ ﺍﺯ ﺯﻧﺪﻩ ﯾﺎﺩ ﺭﻭﺡ ﺍﻟﻠﻪ ﺩﺍﺩﺍﺷﯽ ( ﻗﻮﯾﺘﺮﯾﻦ ﻣﺮﺩ ﺩﻧﯿﺎ ) ﺭﻭﺣﺶ ﺷﺎﺩ ﯾﺎﺩﺵ ﮔﺮﺍﻣﯽ خوشگل ترین ها http:// fb.me/2aXeNkn67",,,,"329848121578364928",https://twitter.com/parsaii/status/329848121578364928
,2013-04-29 10:08,0,0,"سناريويي مشابه قتل روح الله داداشی و حمله به به یکی دیگر از قویترین مردان ایران +عکس: تهران پرس نوشت: يك تصادف... http:// bit.ly/14FgfYc",,,,"328745197737476096",https://twitter.com/AkharinNews/status/328745197737476096
,2013-04-29 08:45,0,0,"حمله به یکی از قوی ترین مردان ایران، این بار با شمشیر/ تکرار ماجرای روح الله داداشی ؟ http:// bit.ly/18cwMPN",,,,"328724290440658948",https://twitter.com/NavidRSS/status/328724290440658948
,2013-04-14 03:05,0,2,"بابا روح الله داداشی که خیلی جواب خنده داری بود، چطور کسی فیو نکرد",,,,"323202813494714369",https://twitter.com/chimpppo/status/323202813494714369
,2013-04-14 03:01,0,1,"@kasrizfarvahik روح الله داداشی ؟",,@kasrizfarvahik,,"323201832115658752",https://twitter.com/chimpppo/status/323201832115658752
,2013-04-13 08:39,0,0,"تا حالا ندیدم کسی با اعتیات بمیره بر عکس هرچی ورزش کاره میمیره ناصر خان روح الله داداشی بروسلی",,,,"322924550406950912",https://twitter.com/AShayegi/status/322924550406950912
,2013-04-08 00:27,0,4,"ژانر اونایی که هنوز دارن تو فیس بوک عکسای روح الله داداشی رو شیر میکنن",,,,"320988615108870145",https://twitter.com/mahnaz_/status/320988615108870145
,2013-04-07 13:48,0,0,"یادی کنیم از قهرمان زنده یاد روح الله داداشی کیا هنوز دوستش دارن؟ http:// fb.me/K9iJjcg5",,,,"320827998519586816",https://twitter.com/bahador18/status/320827998519586816
,2013-04-01 00:38,0,0,"نمیدونم چیشد یه مرتبه یاد مردان آهنین افتادم و روح الله داداشی خدا رحمتش کنه....",,,,"318454711139332096",https://twitter.com/aminatlost/status/318454711139332096
,2013-03-31 23:31,0,0,"تو این توییتم میخوام یادی کنم از ستار بهشتی، روح الله داداشی ،هاله سحابی،سهراب اعرابی واحمد صدر حاج سید جوادی وتمام عزیزانی که برای وطن نیستند",,,,"318437802314457088",https://twitter.com/MortezaGholi/status/318437802314457088
,2013-03-27 22:03,0,2,"ﮐﺴﺎﯾﯽ ﮐﻪ ﺭﻓﺘﻦ ﺍﻋﺪﺍﻡ ﻗﺎﺗﻞ ﺭﻭﺡ ﺍﻟﻠﻪ ﺩﺍﺩﺍﺷﯽ ﺭﻭ ﺩﯾﺪﻧﺪ.ﻫﻤﻮﻥ ﺁﺩﻡ ﻫﺎﯾﯽ ﺑﻮﺩﻥ ﮐﻪ ﺭﻓﺘﻦ ﮔﻠﺪﮐﻮﯾﺴﺖ...ﻭ ﻫﻤﯿﻦ ﺁﺩﻡ ﻫﺎﯾﯽ ﻫﺴﺘﻨﺪ ﮐﻪ ﻓﯿﻠﻢ ﻫﺎﯼ ﺷﺒﮑﻪ ﺟﻢ ﺭﻭ میبینند",,,,"316966194055901185",https://twitter.com/TahaArmis/status/316966194055901185
,2013-03-26 23:28,0,0,"<3 <3 روح الله داداشی <3 <3 دوری سر ز پیکر خونی........پاِیِ مجروحُ یک سر خونی دست بی جانُ حجر خونی......مو... http:// fb.me/2Y0NJnkRh",,,,"316625182930370561",https://twitter.com/parsaii/status/316625182930370561
,2013-03-26 03:29,1,3,"زور خانواده ها از زور جهان پهلوان تختی و رضا زاده و مرحوم روح الله داداشی هم بیشتره",,,,"316323428309270531",https://twitter.com/M3HRZAD/status/316323428309270531
,2013-03-24 13:06,1,2,"عکسِ روح الله داداشی و گذاشته , بعد نوشته با لایکاتون نشون بدید که پهلوانان هیچوقت نمیمیرند , 4231 نفر هم با لایکاشون نشون دادن ,,,",,,,"315743947697815553",https://twitter.com/zakhar_/status/315743947697815553
